tax_id	species	genus	family	order	class	phylum	superkingdom	F101_concat_SUP_FilteredReads	F103_concat_SUP_FilteredReads	F105_concat_SUP_FilteredReads	F107_concat_SUP_FilteredReads	F109_concat_SUP_FilteredReads	F113_concat_SUP_FilteredReads	F115_concat_SUP_FilteredReads	F100_concat_SUP_FilteredReads	F102_concat_SUP_FilteredReads	F106_concat_SUP_FilteredReads	F108_concat_SUP_FilteredReads	F110_concat_SUP_FilteredReads	F112_concat_SUP_FilteredReads	F114_concat_SUP_FilteredReads	F116_concat_SUP_FilteredReads	F117_concat_SUP_FilteredReads	F119_concat_SUP_FilteredReads	F120_concat_SUP_FilteredReads	F122_concat_SUP_FilteredReads	F124_concat_SUP_FilteredReads	F126_concat_SUP_FilteredReads	F128_concat_SUP_FilteredReads	F121_concat_SUP_FilteredReads	F123_concat_SUP_FilteredReads	F125_concat_SUP_FilteredReads	F127_concat_SUP_FilteredReads	F129_concat_SUP_FilteredReads	F131_concat_SUP_FilteredReads	F130_concat_SUP_FilteredReads	F132_concat_SUP_FilteredReads	F134_concat_SUP_FilteredReads
258515	Acetanaerobacterium elongatum	Acetanaerobacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	100.81002228149153								13.051667101967611		362.4722489234696																	16.127565214738002			10.3038858701969
2591635	Wolbachia endosymbiont of Carposina sasakii	Wolbachia	Anaplasmataceae	Rickettsiales	Alphaproteobacteria	Proteobacteria	Bacteria																												19.420015138151665			
2594789	Lachnospiraceae bacterium KGMB03038		Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria		10.922477120969935		23.37577025641775		39.88416600674863				35.32923089920845	41.04853729019848		44.85403954886375	26.264141927653043	12.285404806355256	15.60549460168046	30.71586390188549	23.380897706975823	61.25457999538844		75.10688289943188	19.92161770466825	13.61080799826644		14.218796571522924	12.584175478786571		273.50556754317995	17.102100009383385	21.904625640398045	
2602016	Hypericibacter adhaerens	Hypericibacter	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria										17.21414879818254																					
2610895	Flintibacter sp. KGMB00164	Flintibacter		Clostridiales	Clostridia	Firmicutes	Bacteria	639.174772930444	792.8315346267852	405.9233184707717	2763.975957612613	267.100758114015	622.498159964085	174.6008892565938	945.2180724415446	204.29899846406977	891.2135602588286	2209.390303194443	223.6514660243349	377.72306111074096	167.89433019884572	181.6926000926763	126.5684074113802	208.33850321853683	872.3497040724595	909.7904088051675	70.7939503488787	382.92512769968175	53.5618394367698	120.64445093674976	566.6071556423959	989.3484538431934	2129.8595010296995	305.82261438308404	1272.152091086503	169.3590657195123	351.2691616872148	885.7304855050545
2610896	Streptococcus sp. LPB0220	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria		23.01961922326844						48.97071376335085		69.74320194874826				16.657025820939825		24.967789478755616			30.055920022717512		24.58725045525202			20.921040293745467		16.34793979571087	26.71966842011856			23.86961962580506	12.942637757559336
265178	Breznakia pachnodae	Breznakia	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria	22.78666746907063		23.0455383728348	14.066715136645772				34.593803526433014		26.293369165685643	17.03884858176465			17.041270576620338											59.84688176770514	17.310408806291086					
2662614	Terrimonas suqianensis	Terrimonas	Chitinophagaceae	Chitinophagales	Chitinophagia	Bacteroidetes	Bacteria																															40.021890381734586
270498	Catabacter hongkongensis	Catabacter	Catabacteriaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	25.305946292313944	14.932079390490928	18.60731775140892	91.09123187002092	27.51150747113897					35.63959392990811								61.31546633733337	87.21240792177105		58.02923640107153	23.650580223056423	17.597217698987208	17.61870558552752	23.24429579431545	147.18986470187377		42.04795680014969		38.79186423125835	50.57511092626243
2739	Vagococcus salmoninarum	Vagococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria																			232.3986345814581												
2741	Peptococcus niger	Peptococcus	Peptococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	20.043200358644487			252.27224504840845	46.07859285562441	69.12554452455551		99.19345854240562	12.024119853291614	144.45730478435587	107.2449241517098	12.025975449364314	85.2804542773948		33.0839119804401	29.06825245683692	48.10210724330134	49.12763082801126	95.17708007193882		25.057478977866214			110.35264953122962	49.11442487323192	245.59916612698535		71.11979502146119	48.10666912405154	13.022791096162084	49.28207022307405
2751	Carnobacterium maltaromaticum	Carnobacterium	Carnobacteriaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria																	145.35335472220802	12628.178078391866						1026.8281836463111							
28051	Lachnospira multipara	Lachnospira	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria										68.54054027616922						12.67974641817787															
28077	Nitrospirillum amazonense	Nitrospirillum	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria														27.48237049297945											27.03458468554772			16.502283758630533			
28090	Acinetobacter lwoffii	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria																					99.33415698742157			481.7376412327723							
28111	Bacteroides eggerthii	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria																									33.96706780869118	10.104154744041832			25.5924588466065		
28116	Bacteroides ovatus	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria													209.83354822680863																		
28117	Alistipes putredinis	Alistipes	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	15.798233315446506		21.7689539354506					24.60842601935299							22.88125019124492			20.78479601218966							72.71894403443102						
28118	Odoribacter splanchnicus	Odoribacter	Odoribacteraceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	36.0784739728168	42.22078987399206	10.726488665625594	19.341923455431896	15.15082075922525	16.029085434784125	29.09410949663912	194.83205028625696	13.655360049791348	16.593406554177093	28.079815235773268	23.095675165622293	21.069360499961707	23.05583663828298	25.063643901936416		10.047854013898489	13.03386123960629	125.20266334578189		222.26490579395792			26.05759889231976	40.34727332886165	30.1478822307221	21.049267099960247	121.55943361614044		87.075488544721	96.60421871705452
28125	Prevotella bivia	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	29.854796862067047			14.458011880055857				17.832128304756267			28.673154964182885																				
28127	Prevotella buccalis	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	23.954611651874764			33.61785835813421				10.115228807330022			29.29780883421477																				
28135	Prevotella oris	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria											14.139015390256665																				
28446	Anaerotignum propionicum	Anaerotignum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria										150.37408188204412				24.961363532847347																	
288965	Hungateiclostridium clariflavum	Hungateiclostridium	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	23.04338272880949	144.8146755833633	92.55971718863204		13.586548238634622		19.74685372043053	35.30586608476988		11.941679502019092				27.95150388072004				18.677212952328524			50.21057903892228		15.691308272069984	48.06164298428904	45.1463635520444	27.67553541388885			33.29410990117715	26.30092273863872	29.641842090892
288966	Lutispora thermophila	Lutispora	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria																										13.1959420749331					
290052	Acetivibrio ethanolgignens	Acetivibrio	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	16.40577743962242		14.65379217779942	220.82821389484695		47.8697246741777		14.780701595253428	12.563088057712935	25.837225117148588	83.65872268855706		18.342841555574797	37.3881750604834		33.61915441735771	25.875685279760816	66.85569053028507	23.72661857350912		58.70310432614773		34.358989733516246	18.93962181675244	48.658619759534645	76.49100662657065	25.56356401636861	55.39991102963791	18.08823824514409	18.701605002203	
290053	Bacteroides helcogenes	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria									25.13906456738843												29.17373713456644									12.187024933967166	
290054	Eubacterium coprostanoligenes	Eubacterium	Eubacteriaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	203.43848364024157	1309.3280994744136	344.6830075000124	571.3660679811995	107.18281381634372	435.79162629555134	67.21742538878053	1393.974711103668	374.7517354275886	340.9757316804023	419.0545762063721	44.09524331433582	73.24109417855462	903.1873820996938	75.19070904645477	119.2800704263219	446.0844445242687	453.2866905558422	304.56826404242264	38.08478514055071	992.2761675235024	26.05017877444377	275.4622314855279	323.0307822261551	1996.3654132403667	1731.752286121718	906.109829663446	195.3290144955624	122.27111711591988	150.75922206803972	247.4161076505345
290055	Faecalicatena fissicatena	Faecalicatena	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	36.63459712106928	114.74971654445072	25.24036532868104	122.61737423824891	15.4315234930978	44.12532448195191	44.379263180173375	42.40435881622883	21.50493364903261	120.01011346653812	228.42007477665652		57.78428166773568	231.62353466629853	25.44647270746521	48.99708666919636	24.02926739703754	98.5568457388526	142.86457136573912	24.7021616875452	273.69246107619773	100.95690277608058	10.153105261761429	60.17707941766655	128.99917441730568	101.34097791292294	25.723660764775257	793.8126646252962	40.91744150120401	43.36124886096657	32.88270389254046
292800	Flavonifractor plautii	Flavonifractor	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	392.3894489726048	2183.9471138062318	255.21548107399147	491.5053431897748	210.9880997850746	279.90089006942713	59.91916034154421	699.3271754536764	163.38994200828537	872.9412256718356	968.7145379017302	302.49023639800106	242.82311566457045	69.0738626673084	35.914475737712685	39.184848411765856	28.973757782049628	285.0507672676505	488.3862909001402	40.12364973245249	81.80872241670541	42.87827943871167	34.84665648754942	152.1007788003662	781.170332777917	424.4537031604429	154.66027747986396	1276.9047996713134	44.882641578972674	63.97734392865956	69.2992016911471
29343	[Clostridium] cellulosi		Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria																										10.69424982579048					
29347	[Clostridium] scindens	Lachnoclostridium	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	92.11966996724544	427.6458502734014	71.02377753912018	572.7754130112568	25.7691527264866	159.33660369346083	69.82461432903084	41.04577636462217	37.04124235913464	193.04702749057827	797.1012812578333	35.3295073321501	120.44575455228392	951.5224385802164	65.0977673617414	40.93037107226832	75.5263489019024	154.68820143972724	223.3836028277258	47.70483739858686	271.012908938721	152.8453272432403	41.80765502742484	91.9513061244795	161.82321996578958	480.66724178003375	93.6752153526428	990.7473937027868	80.53065446461281	85.86229084704632	51.453981311494935
29353	Hungateiclostridium aldrichii	Hungateiclostridium	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	86.4983687916902	133.8205723141482	180.53111307664756	85.06300295569754	13.973952836535169	17.794627689006713	32.71945602989993	123.5293899006638	12.41892813566614	22.73387029371737	65.82367357685241			71.49903707044584	39.683288577842966	41.185770250777225	22.80252178239217	90.53188270478726	41.71725220376081	20.760739226041856	68.77365916839783	22.03524574726105		87.27524425959007	195.62118300298636	97.0454537749276	22.25628261802456	24.45053405821917	84.29212262436914	87.80464430548916	60.450205687469314
29354	Lacrimispora celerecrescens	Lacrimispora	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	11.022426919189316	11.725711027020145			11.193765526521265	13.919755410809586	11.162655831094703	23.122151762256323		15.761128663976107	32.11292866912369		12.38418202570511	66.90749052382473			10.970829650034332	14.64555502846201	14.809268310684857		24.47403901938176	10.645622535321596	40.36334772016901	21.37540602209056	11.247653981748307		29.33400973584583	27.842269297319238		11.785824585508864	12.42998989621034
29355	Ruminiclostridium cellobioparum	Ruminiclostridium	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	24.610669087565544	112.27662448371062	121.53859546872708	75.92824342813553		11.870770745127269	19.66646376058077	75.72869892601442		20.78437435912516	61.97770929420378			18.084883746142182	16.427519533809033			31.6922657262832	51.84779963942419		47.727113074883626	19.61581220025561		38.83455889629951	223.030074226513	158.38878435450778		46.53770525447539	24.01563360934157	30.10648706540722	
29360	Cellulosilyticum lentocellum	Cellulosilyticum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria			79.60357632754899											35.70366373823401		41.61261276026087								34.12444891814455							
29364	[Clostridium] polysaccharolyticum	Lachnoclostridium	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	218.57048931280335	299.63720247821334	136.18757482115436	450.8618960187753	36.60792702336996	410.8391833791611	39.07572526240848	128.37513244783125	61.39569468097741	535.6124769434449	1323.280750586803	30.354667213965968	79.16135431675788	97.84315086802496	19.02232388584985	72.45245812087765	189.12048688196765	174.72623147658737	205.35203501615143	22.84592877528443	335.7327257511213		70.0798711896056	124.675370749679	96.16805051166274	592.7002274349659	115.81402483839288	324.7853948957394	41.43669371461251	113.6266484604505	
29370	Lacrimispora sphenoides	Lacrimispora	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	118.89523956286196	156.95953352490457	47.661545613164094	279.8442900268909	51.93603467605431	190.3863032971205	165.97989423489716	223.32043714510695	36.1695368244708	268.58380037882245	194.29563268801436	36.09968991813182	112.74238861177211	809.3726009832453	52.62889291755991	153.23332154773496	98.69906155326922	53.90787191450521	136.99273156839868	30.634230727445114	149.82426550114977	50.58581441237499	49.20503946524012	98.2249917610688	65.93989192750655	147.70538528544816	74.1695416721517	697.414980863919	50.09708216553139	38.76665586376336	26.771700085038574
29375	Lacrimispora xylanolytica	Lacrimispora	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria																			11.29371221467022									19.143664023493745			
29384	Staphylococcus kloosii	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria									62.12452803145204																						
29385	Staphylococcus saprophyticus	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria		22.46392962833303							41.99312894390067	254.70929338085307					14.1523654168511	46.10826251774132	31.62386388629493	520.9554579114973	205.07393788892256		22.97423877526707			2379.8961076832493	25.661033254020424	12.468338892404644	145.45418053645955	33.67648936422871			153.6473276006698
29391	Gemella morbillorum	Gemella		Bacillales	Bacilli	Firmicutes	Bacteria		35.08916568138634		35.08342714978665	22.03758788747254		28.01539180295792	47.19562305544024						63.15294383529686							24.05517981875157				18.04207477786158		27.063311027986696				
29430	Acinetobacter haemolyticus	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria																					59.029110152692986										
29486	Yersinia ruckeri	Yersinia	Yersiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria																		36.33199905772453													
29546	Lawsonia intracellularis	Lawsonia	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria																					34.04386547813393										
301301	Roseburia hominis	Roseburia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	921.4546869050243	1220.0091488116686	139.03679791613396	1534.3734277728986	143.71160282821748	403.3186757662284	135.85599349716307	174.62038761923725	262.4090956623343	646.9828984184215	572.1518217968567	45.33819709734635	708.5763821171327	311.5977109969422	73.86310938838572	177.83170446952224	294.7950564432429	228.6490349168077	397.8786255354156	23.94903000629058	575.7214418814002		98.80746208756274	109.0351204017552	378.8461429477192	839.9588474235343	99.93572611121792	1334.3975476392643	66.74863440947897	50.922514088417785	28.05489090570506
301302	Roseburia faecis	Roseburia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria		30.21296180846128	13.323546308119	121.42311015623822	23.385554865014107	24.148514698455383	15.70092313380818	26.261927531272963	31.255362072746248	66.53692579750738	142.2021833454621		25.747279213619777	56.96538830445857		15.368980328140587	17.238455547273354	31.38142642960973	37.95045668657917		65.68677415079289		68.37491446535249	22.438378251032	42.75983076754364	155.92166030540608	99.9262276807547	77.226534909524	19.099634590966076	24.88054652234193	
303	Pseudomonas putida	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria										45.14290774511121											11.025290750261137										
307126	Lactobacillus apodemi	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	93359.90296634613	30003.286186666843	88874.07506410993		10.943374657122137		10721.123930066607	18090.46464061004	23535.860823537438	38564.35306608425	48782.04671882846	46.91436295874907	17.3410150732203	11076.89469009153	24.78387163340457	22767.105054434265	33.98039149537938	1535.860061639611	1292.8421006186	61.36820471250453		18.811755380626423	23.344783398709584	10087.522894677351	95.67205348715429		15.594826143245616	815.6564624416812	54.348467336362425	32.89484447940066	27.25207126154015
309868	Candidatus Liberibacter americanus	Liberibacter	Rhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria																									41.95661274119942			24.07759289323043			
310297	Phocaeicola plebeius	Phocaeicola		Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria																										27.24074504259765					
310298	Phocaeicola coprocola	Phocaeicola		Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria																										21.38569262668881					
315358	Spiroplasma eriocheiris	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria				22.55511001952992				41.364430998770096						19.04612590044517					21.039144015899467						20.805721598895108			20.97861876879947	29.06640651161085		
320502	Hungateiclostridium alkalicellulosi	Hungateiclostridium	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	144.05270895959288	534.9188457731267	685.8366739482168	280.43146527663697	20.57305270244225	68.57556116737265	73.13336678146216	187.47989428648904	15.58576003236	87.08870598970934	188.12578876189343	21.36970241583989	18.134534835306244	106.68493669150452	23.055014652582845	73.3130810203408	48.3417557697865	85.01284915215491	235.70660549913248	24.739236581225857	126.93356348052802	39.35276853409955		89.72363582632086	428.7905850030431	304.96107545574927		103.89718708999666	54.24143341905963	175.26667106273763	44.525241898014045
328813	Alistipes onderdonkii	Alistipes	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria			13.6534650454692	29.3280799015766				11.06145029272768		18.61362597574177		14.60690173790706			14.639590118198042				26.79260030515797		20.591681263121508			20.023572321092846	19.69549757506189	45.40754933729374		10.53718509858492			
328814	Alistipes shahii	Alistipes	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria				31.56006779329683														34.061091294248634			15.264199900011029						26.060966175098297			15.927949547762092	15.031265163096084
33035	Blautia producta	Blautia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	255.3655796146771	1070.4575521619504	206.53930445041613	1561.154323717206	94.36557609947388	655.5222898305494	419.1930342449309	552.5197580479559	130.70898149985553	1305.9824173133009	749.8530499683098	99.1470325968746	333.35859261925657	670.4221632354661	188.0578376324971	192.0783450232684	209.6001131460308	515.4487901668332	748.4758671074942	66.71943311799335	1155.4821638190174	164.0513709913126	174.9802927147024	180.28982148205893	234.71359022981324	475.24604995402217	209.28612789952655	4045.682413565244	294.51677886225895	349.2859507093187	146.1370368382348
33038	[Ruminococcus] gnavus	Mediterraneibacter	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	704.4028926109393	2364.241102381213	524.9707724153621	1298.535016782611	241.5989387171976	752.7087185179736	354.93871358624654	653.7451237204369	108.39705084224224	962.8478245072644	8254.64554549387	102.3650478515294	1063.0597886572218	2080.9732971723647	238.14737054807117	615.9530199752932	497.23042594444576	755.623345384079	1801.0256181278276	224.95907326801628	758.1326467553921	2963.009001706165	170.75821842338826	1025.3003794548722	746.3056651729023	990.2702442652698	300.1686128395332	4849.646419607936	447.77109598577545	381.32698588672224	269.9716859153137
33039	[Ruminococcus] torques	Mediterraneibacter	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria									11.428324048786116				11.909720889528332	203.81185841337765		14.254398429302224		17.05509985518656			100.3891737754174										
33043	Coprococcus eutactus	Coprococcus	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria				89.66045251807867	26.348405745895903																										
33072	Gloeobacter violaceus	Gloeobacter	Gloeobacteraceae	Gloeobacterales	Gloeobacteria	Cyanobacteria	Bacteria			15.27242762795978					22.819043459291013																	17.79555468970212	13.055351964147444					
332163	Candidatus Solibacter usitatus	Candidatus Solibacter	Solibacteraceae	Bryobacterales	Acidobacteriia	Acidobacteria	Bacteria																															33.18996566043763
332410	Exiguobacterium sibiricum	Exiguobacterium		Bacillales	Bacilli	Firmicutes	Bacteria																															21.14110227275049
332949	Enterococcus silesiacus	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria																		27.32107292322825													
333367	Enterocloster asparagiformis	Enterocloster	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria																												10.33680116482756			
333962	Providencia heimbachae	Providencia	Morganellaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria																			134.52541146485322					154.7691660625172							
334122	Spiroplasma leucomae	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria								16.216507659875674																							
334736	Sporosarcina soli	Sporosarcina	Planococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria																		41.09229584678889	21.03914401590104					15.048088573479712							
33959	Lactobacillus johnsonii	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	8758.93067730228	24.105484875772035							119.44460912200408				23.53314279379291		44.46804814402701		67.65974118518166	124.1307585102417	4621.832076815827	16.010553843801812	13.483838346393986	53.47715696127746	152.2939818165856	12.542161022903132	104.59019067471168	19.031233783225726	15.550904638413051		77.62767271903154	136.49333598620444	132.14721578235478
33990	Rickettsia bellii	Rickettsia	Rickettsiaceae	Rickettsiales	Alphaproteobacteria	Proteobacteria	Bacteria																							712.1950784953104								
34038	Rahnella aquatilis	Rahnella	Yersiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria																		92.56816306688296													
342942	Mediterraneibacter glycyrrhizinilyticus	Mediterraneibacter	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	23.877114573757574	17.80778804360143		32.3267691750385		11.361585735183498	19.86884688277348	23.37743204296313	35.717631763609084	306.14150535742374	76.10920111304422		27.788633419192564	184.78812254401225		31.075741934495124	42.01085708101554	39.99900289745028	49.34575947144324		224.65462898008568				89.31317458808046	54.69655975494888	20.21380581752786	41.41287329337837			
347534	Zobellella denitrificans	Zobellella	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria	Bacteria													21.25843876523416																		
351091	Oscillibacter valericigenes	Oscillibacter	Oscillospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	291.2534769729809	221.6590230403125	98.13333873906532	4704.50181997582	238.20313683750544	405.9711725754228	92.97837283836978	290.48147161079123	101.63468993039984	657.7616840918206	1584.1184059684165	325.09225861935977	751.3022331370937	71.70200654633787	73.24791088385446	59.39681668371418	172.7887962005443	413.80623024849547	635.557820176637	35.932760900844706	570.069343537457	103.19073282757051	175.94779446399988	264.08944424198967	443.278290736073	1693.3112640263648	271.70835840196014	1492.979252586362	165.00794651391183	164.66748469638878	295.55743825578014
354351	Pseudochrobactrum asaccharolyticum	Pseudochrobactrum	Brucellaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria										13.041284459698794																					
35830	Hungateiclostridium cellulolyticum	Hungateiclostridium	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	82.38967974552585	702.749104151093	221.78751019071828	72.71534829589041		18.156516626160236	28.913537087450447	136.26974567459868	25.146384263868512	31.953801643235938	75.35446741396481			38.56896837648236	24.325884177338413	24.927933032519096	16.84255924212912	28.88576143066641	39.68388745802712		65.85979050766264			115.99994755386491	151.82257562707363	106.03132435896477		32.78197698778287	51.08034936624188	100.50984712314524	31.926443048414825
358742	Enterocloster aldensis	Enterocloster	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria		12.560354091720974		12.94362457254196	16.594382459571676	23.85975817073389	13.259807472920778	12.95775581028736		24.1170097217022	13.929215317269623	21.41703196556684	16.654795389152238	38.88097872244052	20.58723723937422	10.0318425459254		28.071031550507307	27.199373437299037		13.912218492608906	74.80405485360099	66.89351191195853	48.31768528013856		14.397719585432467	76.90203479182705	16.15387136885408	25.76357948948256	14.18054311246796	24.7399909859547
360807	Roseburia inulinivorans	Roseburia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	16.43491616958072	24.67141001551832		42.58058437154248	11.070734733026889	34.19579799942785			38.46057856862293	51.164775722060746	129.41044274833487		18.12991888535307	77.95113606548084		39.393599702679175	28.756545814998454	24.49547652487163	41.87642101980975		56.35960462495505		12.398421694830764	24.85363508349701	23.05056821098665	62.82938025391127	37.889756243207465	30.110313557580263			13.971403990641258
363265	Prevotella stercorea	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	201.4647048204614	101.15833492139926	102.8505040603836	183.8759610180659		70.09728345521528	29.220912742070745	203.69949698674984	47.72222791151075		421.5681636233881	53.25026652833609	143.69737204059524		50.70997798020093				48.443900292151056		81.93305103109233			20.624378750542597	176.72693652826095	26.023796128202584	36.27888763066908		42.09333540056258		
365349	Pelosinus fermentans	Pelosinus	Sporomusaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria																		223.5808505007452	11.020504008329754						11.02568721643982						40.23026140659106
36832	Lacrimispora aerotolerans	Lacrimispora	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria																					13.706711394178066							19.49664577304177			
36835	[Clostridium] colinum	Tyzzerella	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria		60.152868098161456	29.057401568112294	58.13825070536075						159.1384454500273		30.064938623410782		17.035045114347767	63.160195599022						72.1655394562547		52.08740377180861		42.09807846277028	67.13729819685075		229.38092988081692			
368603	Morganella psychrotolerans	Morganella	Morganellaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria																			21.39923429410059												
371601	Bacteroides xylanisolvens	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		21.995414064648266				19.58447186126756					15.830519492118354		31.39491959093081																		
37482	Laceyella sacchari	Laceyella	Thermoactinomycetaceae	Bacillales	Bacilli	Firmicutes	Bacteria	286.42589867791656	253.58380738097463	247.20093325013227	275.9826621026245	244.13882077409988	252.1746118646556	190.7750571717908	289.39816465116513	244.75215797098315	313.15178869027346	289.1215338688646	198.3507721826836	227.16879357133325	251.53972966593332	192.6946097034402	196.21903213635105	194.3469336459136	244.09752708898088	259.9132693739345	186.4979510188508	336.1001271160088	167.17930230594405	220.2690241019334	265.778331536114	296.91154640141525	377.5330212132458	220.16174806377728	323.4817472363161	245.1101231582008	200.8209737347973	267.9453047520907
37658	[Clostridium] populeti	Lachnoclostridium	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	62.3020713891215							31.11009341573708			146.21584914607027						17.160458002708847											54.46013427567371			
380021	Pseudomonas protegens	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria																			361.51101286262383												
381	Mesorhizobium loti	Mesorhizobium	Phyllobacteriaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria																									33.918528456947904						
384636	Hungatella xylanolytica	Hungatella	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria										10.599878090223784											10.187533283013382							51.0701452802538			
