tax_id	species	genus	family	order	class	phylum	superkingdom	F175_concat_SUP_FilteredReads	F178_concat_SUP_FilteredReads	F084_concat_SUP_FilteredReads	F085_concat_SUP_FilteredReads	F089_concat_SUP_FilteredReads	F086_concat_SUP_FilteredReads	F087_concat_SUP_FilteredReads	F088_concat_SUP_FilteredReads	F090_concat_SUP_FilteredReads	F091_concat_SUP_FilteredReads	F092_concat_SUP_FilteredReads	F097_concat_SUP_FilteredReads	F093_concat_SUP_FilteredReads	F094_concat_SUP_FilteredReads	F095_concat_SUP_FilteredReads	F096_concat_SUP_FilteredReads
477666	Bacteroides graminisolvens	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria																26.64025030045378
47770	Lactobacillus crispatus	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria												12.366070737687288		11.135115778277536	32.196521100893065	13.738194956670322
484184	Paenibacillus taichungensis	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria			78.35020479812755													
487175	Parasutterella excrementihominis	Parasutterella	Sutterellaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria							56.17169895393495	20.05939956344899								
501571	Butyricicoccus pullicaecorum	Butyricicoccus	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	388.2032329490343	59.22193462516108	281.8294472014427	66.71484051920596	44.07620031184582	209.56762808075777	71.63676425065661	71.86986763518864	181.77669322554533	242.0051502614804	359.203943372727	111.1947563542826	416.7405169909472	74.82288670662697	170.13309446657226	49.02697151176809
51515	Dehalobacterium formicoaceticum	Dehalobacterium	Peptococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	40.95443736143405	37.77273856608329				38.43675534516552				13.789691404604806	42.98554272818088	87.74499447015268	19.792949067071525	22.642122467799	31.62354509875362	18.08500992767051
51665	Aerococcus urinaeequi	Aerococcus	Aerococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	456.3410664037628					63.26738507408776	11.033726580237222	74.21977838476127	366.6582856994923	26.07341727909052	2010.3088944445944	18.053088299492774		333.4417332482157	2003.059689003659	16.06191645435005
519472	Vagococcus teuberi	Vagococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria			22.09877615518573													
52242	Lactobacillus gallinarum	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria			49.93814935391389		20.28947791323145		40.77874078678625	17.49600821151967		73.66195169650318	30.80242522330477	70.96502006964016	48.84907056297567	41.71112664782879	40.1208681882494	58.83038926903667
528244	Azospirillum thiophilum	Azospirillum	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria						13.47633226158515										
53346	Enterococcus mundtii	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria											127.54853348447884					
536633	Blautia glucerasea	Blautia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	59.46497783619121	40.07450964512936	38.26378141764869	12.784494866380747		11.226001286983278				26.567543034649155	24.81113636884253	177.12121685985574	57.54815971292919	41.01931169904756	14.091447840271735	18.17833984165474
544645	Butyricimonas virosa	Butyricimonas	Odoribacteraceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria												18.14391603410248				
546	Citrobacter freundii	Citrobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria					157.88196411216063									19.651126519894685		
546367	Hafnia paralvei	Hafnia	Hafniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria											458.9747555151239					
549	Pantoea agglomerans	Pantoea	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	200.1380842729436					26.06776333604116	88.26981264189777				19.082101432795085				25.113586873359463	
553	Pantoea ananatis	Pantoea	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria																47.5177074185023
55507	Schwartzia succinivorans	Schwartzia	Selenomonadaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria						19.55523746871578		15.016600754747328		23.10539300173052			22.044055277797664			
562	Escherichia coli	Escherichia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria											33.14259722538094			18.07840896102412		11.03876407197152
574096	Pantoea allii	Pantoea	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria																35.77478512455553
574930	Parabacteroides gordonii	Parabacteroides	Tannerellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria														19.211430893009524		
575	Raoultella planticola	Raoultella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria			42.18707904163781					41.12176910507043								
57706	Citrobacter braakii	Citrobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria		66.7743918700062		28.099130994528487	701.9578600655627				15.54168873586024							
578943	Dongia mobilis	Dongia	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	133.98408572872492		56.29681387518304		33.46959748607992	30.074905907861893				80.99657743223038		30.698963286526297		14.32715379395314		
589010	Jeotgalicoccus huakuii	Jeotgalicoccus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	32.09454598815205															
59617	Helicobacter rodentium	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria	98.4270748820638		251.44664512317811	201.43920601781025			24.46682320217531		11.412449716794208	1337.7127335961104	148.72194469731397	75.28056743376831		76.18576219172046		78.04206029277155
600628	Dongia soli	Dongia	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	18.59377136804956											22.82182437974961				
60246	Helicobacter ganmani	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria										30.793733134508344						
61015	Staphylococcus succinus	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria					28.438709727062182	10.192033243703005				15.861228137024897	102.10509162781103				20.682297037833063	
626933	Odoribacter laneus	Odoribacter	Odoribacteraceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		48.26663929018461	206.20100773539136	89.10683414706271	152.69766932600618		41.07720049472887	226.51213423305208	37.37171060930414	49.61799897600061		33.58514726903029	20.12124805039405	42.14350535335045		210.3993815620292
626937	Christensenella minuta	Christensenella	Christensenellaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	129.96839745227072	70.18670954994326	290.2638308059453	154.86028322829122	164.34510697148897	641.3103057608259	22.18964462014941	228.6092290004396	737.8805036356117	86.64654795082943	1801.003464681332	100.39458600043288	446.5199401885692	498.2495478328392	364.0457635058861	211.0549752039144
633701	Prevotella saccharolytica	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	15.589669899464834														21.080672318021623	
643214	Staphylococcus stepanovicii	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	12.943896477563044								1506.837966069006	68.3231614314906	11.762352892427511					
645466	Anaerostipes butyraticus	Anaerostipes	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	2017.9562457861543	61.27222115291729		51.78468533498626	84.42580547667339	346.0666493730077		25.75427983318178	136.47376307720214	167.8982878559635	44.49769197168953		298.99950525751365	1854.535192167148		1046.7617530229477
649756	Anaerostipes hadrus	Anaerostipes	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	2572.137870601268	90.89057070479032	79.39396645605808	125.73092551098142	590.8091024570118	1144.7021457443934	146.0536310381892	190.3291293464261	305.14344141468564	733.9627003193391	504.2842520844882	64.272975639187	3473.6258559046546	2410.217233346965	105.26156361839016	1121.5479386034333
652716	Prevotella sp. oral taxon 299	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria						16.70910112681349										
652764	Azospirillum sp. TSH100	Azospirillum	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	17.30005128565272															
655353	Cohaesibacter marisflavi	Cohaesibacter	Cohaesibacteraceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria				18.169680475148784									13.0533421576036			
66219	Lachnoclostridium phytofermentans	Lachnoclostridium	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	325.4188121230964	110.40562801671956	176.17293982164182	146.93081641615993		440.3810874080093		59.68516387864703	88.08499651129998	101.636435278482	22.202747851519504		332.8789123198575	56.9471590831056		11.931918809652696
664962	Azospirillum sp. TSH58	Azospirillum	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria								68.81825964548061				18.02559646676868		27.73630329967285		31.318762986681527
671218	Alloprevotella rava	Alloprevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria												15.160474436927354	13.05334317685714			
691816	Bacteroides rodentium	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria									35.25893026577105	22.065138125102724			111.3573231071274		22.23536621267657	17.059907982121075
69825	Lacrimispora indolis	Lacrimispora	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	47.27477435810473	34.97752480648705	29.678730481594776			52.703370157487456	13.30751410154569			93.22594112172877	30.40197311920365	36.00326426993959	15.213371095782644	113.60787800149326	22.27568742254244	15.874428815727777
706562	Lactobacillus rogosae	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria											22.95700637558141				11.55743791084929	
71237	Staphylococcus vitulinus	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria									21.713586735524725							
712538	Selenomonas sp. oral taxon 478	Selenomonas	Selenomonadaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria						19.11357819083629										
71657	Lonsdalea quercina	Lonsdalea	Pectobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria													402.64537892505655			
747656	Streptococcus danieliae	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria										77.51366867370099						
755731	Clostridium sp. BNL1100	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	330.0193974570944	90.02922547858653	74.44431550260217	94.90430541500452	129.1891722059849	641.2748448841185	101.8038380796498	225.91194198669777	440.51258889626615	451.53070728981737	112.0983472662702	81.5426664821629	1217.9726146624628	519.2075437706278	213.83235437636608	259.27985118303684
758	Rodentibacter pneumotropicus	Rodentibacter	Pasteurellaceae	Pasteurellales	Gammaproteobacteria	Proteobacteria	Bacteria										10.028237415034814	13.057192953409468					
758823	Vampirovibrio chlorellavorus	Vampirovibrio		Vampirovibrionales		Candidatus Melainabacteria	Bacteria	21.792012456657844	21.07945485251954	14.062857271458794	414.2715693915847	482.250090061247	552.8326278769754	74.22688790341402	804.3013068697635	160.7269197584065	70.1976619052437	15.0648169206277	205.60471633763729	818.9996774917327	423.7087378689132		136.47894157115633
759851	Sporosarcina newyorkensis	Sporosarcina	Planococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria									10.187366324403742							
76853	Solibacillus silvestris	Solibacillus	Planococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria									153.6951170186758						134.60882564120672	
76936	Helicobacter typhlonius	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria				15.95564642375933					23.098844049406843					81.96427080011726		
770	Anaplasma marginale	Anaplasma	Anaplasmataceae	Rickettsiales	Alphaproteobacteria	Proteobacteria	Bacteria						57.384488756726206						32.7185800283258				
820	Bacteroides uniformis	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		38.30333506878381		230.18180581846647			1251.408770902259			169.92064553692515					437.5021675796697	
823	Parabacteroides distasonis	Parabacteroides	Tannerellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		24.353529875765854		43.48153051078513			243.80443250630557	17.4373099839799	57.72054814338147	99.0998002800401		36.35890333283646	18.336543081944487	31.279684560379927	26.293990045474025	85.60979474272814
82801	Desemzia incerta	Desemzia	Carnobacteriaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	85.25052888861504													12.052272640682745		
83661	Desulfonispora thiosulfatigenes	Desulfonispora	Peptococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	19.06912332802291		12.328092118788971									15.491835510477271		21.373997388137354		
83683	Lactobacillus amylolyticus	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	28.08252716330848	20.808755385697605	2419.8288652346346		936.0231674226872		2488.532093521703	2229.090789738489	131.215872549653	3710.214157352809	2428.723786742891	4215.970110302722	4946.833283926731	4588.537752960653	1818.501612983843	4258.473343921875
839	Prevotella ruminicola	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria				24.43308389469464		39.667825737091626	29.188477598582807			16.856100778705578			22.74302005314952		35.751937275905775	
840	Prevotella loescheii	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria					13.2420095704685	26.222618732617025							13.203730610121475		28.54971158531161	
84024	Clostridium disporicum	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria												25.24879396539445				
84026	[Clostridium] methylpentosum		Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria						12.71058981666708						41.38302360701179				
84030	Lacrimispora saccharolytica	Lacrimispora	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	3142.171508047242	1422.9027154327505	749.3128393886143	216.34798429636865	128.8562911790142	1042.1471315485496	556.0116474707318	189.1986600637992	251.2981793080668	1256.3373189828374	1431.9519290683374	1564.8489027831238	570.8447843074321	1850.1862629126808	717.1346542296191	435.3881278449534
84032	Pseudoclostridium thermosuccinogenes	Pseudoclostridium	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	61.08063645307596	13.224388427484389	42.33176343626581	143.00274732370823	82.5193722240306	143.75745578811902	77.14197539143764	115.4567043122733	82.23964693989723	121.34157514401946	41.42805267886735	34.07310844992738	191.76323357938065	135.788170456988	83.42458935714609	57.42850006945898
84037	Syntrophococcus sucromutans	Syntrophococcus	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria							11.681783964265344				31.30767921922772					
853	Faecalibacterium prausnitzii	Faecalibacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria						12.349341471332163								14.548628690367089		
85831	Bacteroides acidifaciens	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	15.044210980343829					56.14595180070403			62.28168140417805	14.022977650331937		38.23728953949386	24.935576551601876	32.8888938964948	85.32527534252938	
879566	Acetatifactor muris	Acetatifactor	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	612.3288608014805	628.6732070871255	1879.543027439788	386.9015931114091	45.17938002671516	559.7935907864764	52.45406321491406	69.3411621766329	319.25643218603824	532.7215776416888	347.5679933725972	1786.0749855368863	302.2464545681213	549.2179186471566	471.74742483211344	135.3706673311848
879969	Macellibacteroides fermentans	Macellibacteroides	Porphyromonadaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria							27.557060542906623									
884684	Mageeibacillus indolicus	Mageeibacillus	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria						13.079046663714095		25.66000781657828						22.220282003224654		
89014	Blautia luti	Blautia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria											11.598104854873476					
89153	[Clostridium] hylemonae	Lachnoclostridium	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	39.49588971206896	45.590897510287945	35.64089863925647			29.523673278067346	11.40669026109642		14.384464791942923	12.267901721287178	17.125979669523492	39.419355601630656	33.961693114647865	21.03267177951126	22.41902749967158	
915180	Caecibacterium sporoformans	Caecibacterium	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	15.351451615239576					227.35025426350023										
91604	Candidatus Paracaedibacter acanthamoebae	Candidatus Paracaedibacter	Candidatus Paracaedibacteraceae	Holosporales	Alphaproteobacteria	Proteobacteria	Bacteria	83.47574371969846		119.65751352690432	54.14151201866407		84.98873291566002		11.032669759896944				83.96558774876712		29.126320167584637		118.41583277205812
933080	Oxalobacter vibrioformis	Oxalobacter	Oxalobacteraceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria	158.465688992955	23.087021981330924	96.43102129000314	19.0672674605729					253.1448986194996	48.13553959217148		78.23004929779917	116.47597617471872	135.5880672076809	113.51341266758476	31.109244202828823
940149	Dongia rigui	Dongia	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	20.026402815671577		22.93465400854416							21.57735161590952		18.36249567918008				
947835	Lactobacillus rodentium	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria						16.041700514589277								16.087595556924438	73.53024622283365	
94868	Lacrimispora algidixylanolytica	Lacrimispora	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	137.95123913166043	76.94550182377569	12.977679333052832			156.0970106151318	16.38934019650914	15.32979538010644	12.791221614690722	64.20260647315581	73.5373806311912	81.50726640431434	62.34397503395247	46.23824747530201	25.775970661515263	24.132084573973177
95149	Helicobacter pametensis	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria										13.594260269822106						
96565	Lactobacillus hamsteri	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria			34.22337268805267				32.528013835033825	47.47375212105055		29.78243034444685	15.288231980007502	21.85272880482452	13.380790039113707		81.88327075777975	
979619	Salimesophilobacter vulgaris	Salimesophilobacter	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria						24.316395662740728								15.731054561605715		
988946	Loriellopsis cavernicola	Loriellopsis	Symphyonemataceae	Nostocales		Cyanobacteria	Bacteria			18.08081649187559													
99656	[Clostridium] fimetarium	Lachnoclostridium	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria						23.34618581178649					18.457518443028448					
unassigned								0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
