tax_id	species	genus	family	order	class	phylum	superkingdom	F019_concat_SUP_FilteredReads	F020_concat_SUP_FilteredReads	F021_concat_SUP_FilteredReads	F023_concat_SUP_FilteredReads	F024_concat_SUP_FilteredReads	F025_concat_SUP_FilteredReads	F022_concat_SUP_FilteredReads	F026_concat_SUP_FilteredReads	F027_concat_SUP_FilteredReads	F028_concat_SUP_FilteredReads	F029_concat_SUP_FilteredReads	F030_concat_SUP_FilteredReads	F031_concat_SUP_FilteredReads	F032_concat_SUP_FilteredReads	F033_concat_SUP_FilteredReads	F034_concat_SUP_FilteredReads	F035_concat_SUP_FilteredReads	F036_concat_SUP_FilteredReads	F037_concat_SUP_FilteredReads	F038_concat_SUP_FilteredReads	F039_concat_SUP_FilteredReads	F040_concat_SUP_FilteredReads	F041_concat_SUP_FilteredReads	F042_concat_SUP_FilteredReads	F043_concat_SUP_FilteredReads	F044_concat_SUP_FilteredReads	F045_concat_SUP_FilteredReads
43131	Tissierella praeacuta	Tissierella	Tissierellaceae	Tissierellales	Tissierellia	Firmicutes	Bacteria												19.020744375193388															
43143	Tissierella creatinini	Tissierella	Tissierellaceae	Tissierellales	Tissierellia	Firmicutes	Bacteria																	21.039070069053896										
433279	Falcatimonas natans	Falcatimonas	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	383.9905283689215		48.1941623247812	15.252116272140702	715.8745018877363	28.16085080236273	38.19079928140337	19.312103166722387	23.81871116288465	91.49994397088652	79.32555257283441		70.0057139285046	39.063939437959824	14.82353477680699	120.49484900153236	30.714915572359157	36.97512616376908	102.1655342687183	18.205160248727992	93.48282548666717	18.052600206297235	63.97852889637479	123.64372059819542	48.37903759442249	35.37094951636988	112.2517921124056
433286	Anaerocolumna cellulosilytica	Anaerocolumna	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	660.5924867031719	1639.084914291777	322.387701451538	210.97554747008505	311.85223559162523	377.70981091772353	1119.958673420516	180.72773950816867	160.21301946021958	296.0127347732991	107.21718598503016	31.28794661125168	273.00973908072103	221.293834843591	80.33561457987739	130.98406637274692	207.04410499561305	738.6846313690876	419.9445798621168	136.2783643923971	84.67592014038294	96.0758206833725	165.87155288657203	445.9966922133015	397.4001835647656	163.28221476437767	228.92686830444265
433287	Anaerotignum aminivorans	Anaerotignum	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria		118.65199723262508		15.649860970837109	13.57251495244871			12.165151469469064		90.81398540055956	25.654138242894817	432.4654601039666	185.8119087860283	153.0474086653331	58.23750473138405	38.33731376714371	124.62902417266352	383.7294530867513	1268.9959605547635	192.60930150400569	204.88087582172736	341.2495156081041	76.79194130576053	240.5046636347551	62.168536703206826	389.782582315156	18.245690018162737
433293	Anaerotaenia torta	Anaerotaenia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	2600.893340129002	458.5248909492725	795.213401838748	945.16053570007	4190.947019119435	1442.7189223247426	1603.5996069522716	782.6862648416501	190.22318020793972	1371.9628445265384	574.8821239980996	235.41460075802777	348.96598938781534	1155.7039771308764	73.65071533967296	804.6140161576521	815.9967671358256	1831.1995398557576	3039.157289553152	1437.2904504469147	317.31234840270105	1059.241924681587	647.1205875994548	2901.621075998781	897.7463719535928	555.7017327480072	441.039216500088
433296	Aminipila butyrica	Aminipila	Clostridiales Family XIII. Incertae Sedis	Clostridiales	Clostridia	Firmicutes	Bacteria	145.4104579086474	31.740685571858272	47.94936111826168	31.672079785260724	61.60301350258303	65.15253958573334	36.20374983704249	29.838268150263143	23.56590500726301	138.2628083859926	21.35662433028569	31.51550799873541		35.894011628656344	21.93764615288452	36.970679567990615	13.110698076897192	46.20035833699605	204.2005245385984	36.54216306206104	77.13767171422067	32.093835842924314	58.7667954579517	115.01121090870689		69.11907502770299	34.689226993955046
433338	Anaerocella delicata	Anaerocella	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		16.095834702033493									15.853874358020596						20.586532618900364							14.82138088293765			
436516	Lysinibacillus parviboronicapiens	Lysinibacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria																	57.67462132183873										
446660	Adlercreutzia equolifaciens	Adlercreutzia	Eggerthellaceae	Eggerthellales	Coriobacteriia	Actinobacteria	Bacteria			29.04019265969784	97.30728205287691	68.11169555423479	67.9518233821183					19.044084652750875			38.06039629081752		35.09719711623804			27.042182509029416		23.02413352543018		24.00849335205034	29.044834006627635			
44742	Desulfovibrio fairfieldensis	Desulfovibrio	Desulfovibrionaceae	Desulfovibrionales	Deltaproteobacteria	Proteobacteria	Bacteria	65.0757776928607	68.16723469178628	35.04850838239394	121.68282851406003	92.1579204423138	22.025830680609182	16.01740729940106	58.08306629870385	247.6547760703086	42.05483786731387	19.044084652750875	45.04913141493171		122.19390388104574	80.10325263417556	16.023481169742094		150.2720954329383	141.11392449650666	13.014828115283995	269.28225731916166	12.018712025595116	72.0777638570873	175.27055003999436	31.06083217558715	178.83693521514297	89.0950283685811
44749	Sporobacter termitidis	Sporobacter	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	1037.9469880313486	35.17070885143346	356.6225325359634	468.71407099880633	1198.112165040273	861.2330370262235	260.9949547268347	60.91077388060336	71.06421608754111	272.90792942987383	15.03021330377305	20.06776175947872	21.744623100484027	66.41235803399432	39.20702445291068	503.6231713767039	19.35400200675385	51.98230838995141	69.34677878792256	13.099371952733314	43.16565833092707	24.521156609489804	59.87512896334358	64.13999604073348	85.09778985345768	74.06426868857962	
450367	[Brevibacterium] frigoritolerans	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria			415.1274184122022																			55.14619894752552					
454154	Paraprevotella clara	Paraprevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		1175.2700589313963	309.90515262886856	285.3902757504316	610.8672191389701	1489.179661502258	57.38901359923042			33.17127357405277	296.74319202665777		24.786693915834743	184.25166755748987		107.32259944397084		87.68928177569539			360.9363319943395		469.8210729420132	68.55578376091162	18.32524839845026		
454155	Paraprevotella xylaniphila	Paraprevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	94.21289444090716	387.6423820406116	332.1446031921075	3525.7777016257323	1196.3799215057363	1788.3405960500631	113.85854975152508			162.18815220416977	24.85967815542022	25.027295230626063	51.30255561739086	631.8446903777649		360.59666836978846		33.259548139064336			17.4070181257836	33.05145807038657	13.79711861504069	255.0078617176406	80.45326279560582		18.019112347853422
454162	Kiloniella laminariae	Kiloniella	Kiloniellaceae	Kiloniellales	Alphaproteobacteria	Proteobacteria	Bacteria																									19.291902014989255		
45851	Butyrivibrio crossotus	Butyrivibrio	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	1427.7727361353882	297.8463120317048	795.9391253294914	490.4178756547535	950.0790092541667	1840.4586115420425	2767.868329896996	2575.761989896772	840.9250749944749	114.52810532866128	627.9265793365946	51.0633707216099	2470.787495425701	273.59328900753115	66.11453600963036	895.63208973365	826.676725695214	733.5825314665403	350.828028145961	48.69623824776821	391.4407062895384	41.13431731385349	482.4509195932096	12208.263081908495	379.7328156197843	83.03065638725656	67.99927039991857
459347	Bacillus cecembensis	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria											44.24044908218572						362.0862022010769					281.7699057940617					
459472	Planomicrobium glaciei	Planomicrobium	Planococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria																			21.038389476347536		24.025182809144532						
461876	Alkaliphilus oremlandii	Alkaliphilus	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria																								18.79620372554802			
46201	Geovibrio ferrireducens	Geovibrio	Deferribacteraceae	Deferribacterales	Deferribacteres	Deferribacteres	Bacteria	46.12694456116993	16.825568301681045	15.137173464525317		39.06611097124447	24.98538811908041								11.307944509247251		33.68040490352686					30.071173698440823			67.11704158499589			16.01701029867164
46503	Parabacteroides merdae	Parabacteroides	Tannerellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		17.497437122484385																			16.94956997735232			34.27592796995857			
471	Acinetobacter calcoaceticus	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria			18.024947945915592																								
47246	[Clostridium] viride		Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	10.959763690447318	11.417425656739622	11.517956864559698	46.56684903545326	16.928458376831955	45.24692189523833	16.386679649356036			13.351904080224324			22.36040539268486	23.449563621203858		28.538068406056023	12.938950718690789	13.930865168440713	20.46171680554083				12.03245859590995	41.08998427732328			
474960	Hydrogenoanaerobacterium saccharovorans	Hydrogenoanaerobacterium	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	32.04705704463618	13.724612987201867			31.114424764212888	21.668183084748197				11.150870747957924	11.549427232191809			12.353380974000205	15.33268072369152	14.016095642018715		15.310656753958437	49.69844401319099	13.711446798886232		13.338951943188366	10.743285299534048	43.24622051647102		11.441756585753424	
47678	Bacteroides caccae	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria														13.773603124386083													
477666	Bacteroides graminisolvens	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria														30.90007408794425		24.71485618520514								18.01259680710176			
47770	Lactobacillus crispatus	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	36.74210679492076													313.04640327882817	30.26652170655357			10.951379120717602						17.296703079802228	10.365115084373407		78.41380303069987
477976	Calditerrivibrio nitroreducens	Calditerrivibrio	Deferribacteraceae	Deferribacterales	Deferribacteres	Deferribacteres	Bacteria					20.295942482765454																			18.50038992332116			
47835	Spiroplasma phoeniceum	Spiroplasma	Spiroplasmataceae	Entomoplasmatales	Mollicutes	Tenericutes	Bacteria			16.364089476553218								26.060326366922247								16.885094666965554						14.04933778143893		
47845	Brachybacterium alimentarium	Brachybacterium	Dermabacteraceae	Micrococcales	Actinobacteria	Actinobacteria	Bacteria																88.12914643358152											
47848	Brachybacterium tyrofermentans	Brachybacterium	Dermabacteraceae	Micrococcales	Actinobacteria	Actinobacteria	Bacteria																	16.02976767166607										
47880	Pseudomonas fulva	Pseudomonas	Pseudomonadaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria																	62.318889617310006										
47917	Serratia fonticola	Serratia	Yersiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria																	28.05578988360416		31.92624756729985								
48256	Ruminiclostridium hungatei	Ruminiclostridium	Hungateiclostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria																		17.221407027707645									
484184	Paenibacillus taichungensis	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria																						16.002279754020478					
484770	Pelosinus sp. UFO1	Pelosinus	Sporomusaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria																			758.254605137712					32.53590730665272			25.112906889974557
486407	Paenochrobactrum glaciei	Paenochrobactrum	Brucellaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria																								19.029374004342245			
501571	Butyricicoccus pullicaecorum	Butyricicoccus	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	749.6239183611542	619.2855450546117	221.03026996044943	185.87196824044864	2022.402728973625	671.8348158981701	298.8561237225035	104.62293001078488	69.23031379419243	549.6309014508194	128.29213757112225	53.57196488951665	111.21393008411256	125.05403540567198	36.43060682693338	929.7074885431824	64.21576224174824	217.4689225068568	860.1737132811623	79.49132377542846	253.68787432240995	111.42778504357656	92.69415448293049	220.0300987067592	166.75744369391018	295.3335664439121	15.045328338525104
502558	Eggerthella sp. YY7918	Eggerthella	Eggerthellaceae	Eggerthellales	Coriobacteriia	Actinobacteria	Bacteria				10.037277239347189	17.34774049067383																						
511	Alcaligenes faecalis	Alcaligenes	Alcaligenaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria											21.047136088299123																
512410	Paenibacillus camelliae	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria										52.14918551494488																	
51515	Dehalobacterium formicoaceticum	Dehalobacterium	Peptococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		23.25037684490672	29.422859726380736	33.82468557374857	143.12734165743444	60.22197679685663	14.651963721625888		11.405172370115372	16.303696271620293	68.81417254103354	42.25927158470813		51.50432969978273	104.60644992044088	57.90484898325152	31.26346998485636	42.84529761736037	162.87365938552466	134.82540986212763	71.04782978047102	195.68468410797976	25.07644757047541	120.04061551664424	81.90971203553133	135.6157914986869	
51665	Aerococcus urinaeequi	Aerococcus	Aerococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria		23.056564675163006	196.2716469414062						27.07157471489316	58.47802776270356				3335.291909841546		2396.651059330793	2546.4441361107843	66.11910176944933		4178.540174241738	9697.375680780113						109.11573588438208
519472	Vagococcus teuberi	Vagococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria														79.12556078681835													
52242	Lactobacillus gallinarum	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	135.21183649428667	103.40812630363348	51.52166060345122	37.679118622440704	21.49466133806932	71.3012262815391		44.323764937581736			62.32912427550748	126.21740316492036	154.37971064565866	80.22523232177669	30.287350949288054	56.407697523092864	18.11602067231362	345.56536398195465	40.5811176638701	79.24591605700509	67.45087435967785	68.16348077913797	76.41280778281352	86.75730892162699	70.43136519460356	122.71606536227178	50.12436209784313
528191	Paenibacillus xylanexedens	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria			191.0812330527029							61.07964547395585							247.05427704778376			22.025093733557533		92.89790617507836					
53346	Enterococcus mundtii	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria		18.48258241436945								108.12347113250593	21.067750297749367			13.020662130579543			767.1353868179161		219.34214701503512	112.27583491084104	255.73221097218808	320.4990210529092			43.08438011452412		
536633	Blautia glucerasea	Blautia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	65.87443711507969	14.557242207699373	39.860897490913125	32.31087163689955	159.93859911463605	81.43862456428333	21.108312145434606	47.83909330542036	16.389779941841677	24.439799162027523	14.649012281611624	10.599224969388146		31.012248731510827	13.729838788326273	47.79842360587438	17.524619168949428	17.297518126588944	126.48125735188326	24.797094895019885	28.86035533643819	46.62881883834642	38.42856038837548	119.56175439311664	66.73645821256814	66.62053724689066	
54291	Raoultella ornithinolytica	Raoultella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria																	646.0787480296581										
544645	Butyricimonas virosa	Butyricimonas	Odoribacteraceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria														19.39519779423835			12.881962118807952						19.767645703232887	37.815409256247605			
546	Citrobacter freundii	Citrobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria			177.1927188076667				5897.149173549685			156.18699687297118		261.21159669623506							60.047834601461226			119.09237259755125		19.1654614763659	989.115216889791	8282.070990420876	
546367	Hafnia paralvei	Hafnia	Hafniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria		187.460868378319									1459.8767035670685		6920.358879137772	20.031787521893165	579.507051611327	27.03962447393979	66.12299768056143	46.0830102347074	64.32400962762243		104.82867442474246			149.7274218889248		29.30536089302687	
548	Klebsiella aerogenes	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria																	18.94029392106092										
549	Pantoea agglomerans	Pantoea	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	18.02098459186912		99.13720942319084								17.039444162987625						25.046511986968923							11.017006002513932	13.025510267181708		
55085	Streptococcus thoraltensis	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria																	21.039070069053896										
55208	Pectobacterium wasabiae	Pectobacterium	Pectobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria																			29.67479820554405								
55211	Erwinia persicina	Erwinia	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria			68.54607967378391																								
553	Pantoea ananatis	Pantoea	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria				177.57399525456333																							
55507	Schwartzia succinivorans	Schwartzia	Selenomonadaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria	119.92112957503988	83.66344010721517	42.45213844205361				17.404889657390456	39.01198181475175			27.24196059971746	36.931843234652	16.78402513600913								11.59464792197426		48.01358584868693				12.19607136092722
556288	Brachybacterium saurashtrense	Brachybacterium	Dermabacteraceae	Micrococcales	Actinobacteria	Actinobacteria	Bacteria																	32.75221140516786										
561879	Bacillus safensis	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria																50.073378655444046											
562	Escherichia coli	Escherichia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria		120.6427302692694	1656.2602131316978				54.05874963601128					91.09935463908413	61.07163449139741	70.11134279515318			510.9512755889864	156.28151296987767			63.06610487400441	15604.167480918371	83.08964444636455			35.03326897649885	290496.0536897857
565	Atlantibacter hermannii	Atlantibacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria																	28.05153887409361										
568603	Jeotgalicoccus nanhaiensis	Jeotgalicoccus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria																298.1373724606702											
569	Hafnia alvei	Hafnia	Hafniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	15.018758725128928										52.89042612524232				39.29057498766995				90.1355571479434		102.69386920987483			113.65548138806504			23.02442133340173
571	Klebsiella oxytoca	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria																			15.519304880692545					39.945046319374505			
571256	Ochrobactrum pituitosum	Ochrobactrum	Brucellaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria															104.13422842442824	26.038156900830906								27.04174200617056			
574096	Pantoea allii	Pantoea	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria				17.673676930249215																							
574930	Parabacteroides gordonii	Parabacteroides	Tannerellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		19.53889706568769															13.943243250457494							18.06076878635745			
575	Raoultella planticola	Raoultella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria									23.060971053427508					177.28131956471347						77.08782812192281						62.670201974168286	
57706	Citrobacter braakii	Citrobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria		30.076806182637565	287.26280671801413			22.025830680609182	101279.90731102426	34.018978753642465	15.039763730496205			18146.46744474247			27.478327709778995	34.049897485701955	23.29074799832013	52.09383813246807	742.8316797336697	41.63333638285102		1308.8669390924963		500.1842681841708	6545.241242909266	56383.885057158135	268.48343718263203
578943	Dongia mobilis	Dongia	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	17.015928497627236		31.047312891272284	50.17705052990628		30.668223741058853		55.49230804615486				21.023077945551076							27.93178205032736				37.522281864490246	21.776057169557884			30.029761152902733
582	Morganella morganii	Morganella	Morganellaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria											186.43156554798225						98.6806420545962		465.7264765432289	45.05132809136768	217.2276945660152			2473.8373945164617			55.05839884072714
582850	Sporosarcina luteola	Sporosarcina	Planococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria										49.193795536990514	28.915695982947923					40.05870292471264	20.174095092551426					2451.447663745404					
585	Proteus vulgaris	Proteus	Morganellaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria																	33.06139677967306										
586411	Jeotgalicoccus halophilus	Jeotgalicoccus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria														295.9265088825544													
587	Providencia rettgeri	Providencia	Morganellaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	1089.7758786820414									388.5066150059247					16.020650526835112		20.94864470062832		48.07499112716341			32.04989873492031		93.02867969875663			
588932	Brevundimonas naejangsanensis	Brevundimonas	Caulobacteraceae	Caulobacterales	Alphaproteobacteria	Proteobacteria	Bacteria											23.053365632277373																
589010	Jeotgalicoccus huakuii	Jeotgalicoccus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria			13.018017399174893								12.41390913026956						159.1665799993738				2717.848803268915						
59617	Helicobacter rodentium	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria	656.7340519302277	220.8871168347665	89.22434427390759			355.1467029091907	12.135235530537315	952.53617037558	364.50082904907856		495.4677051770641	849.5240015606502		413.61790843598857	494.6817399955876	132.54298297022083	377.7200851551117		3670.1513863870646	888.3606340904323	1328.5417383221138	934.8941413963172		289.9444539091559	874.6203788473252	1367.035167975522	491.1407284383431
59845	Paenibacillus illinoisensis	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria																	11.557544612204044										
59893	Paenibacillus peoriae	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria												34.09276971237317									12.012591404572268						
600628	Dongia soli	Dongia	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria		22.102841791231945		17.06990232690093		12.103992153885756		14.887736060157785																26.66430595718167			
60246	Helicobacter ganmani	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria								17.24147663170505											79.32198395141535	14.832881726406509	16.22659433976217	14.103702010397638		11.881055909541182	11.878481220690912	31.22010958965672	
61015	Staphylococcus succinus	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	51.47115475386837	30.037561523670085	86.06535387601195		88.31966397241614	59.98449220460285			483.2730187046441	35.70717232092168	670.0770546534151		11.224957472544355	87.05756851283864		343.8797320568099	985.641006104936	25.695534542436164	48.365968959835065	157.31154100372137	761.8831205812794	1705.072894798865	208.49530721352227		180.98729326489877	28.83588222868232	
61171	Holdemania filiformis	Holdemania	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria				16.020321817636862																							
614	Serratia liquefaciens	Serratia	Yersiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria		24.058998913267125								175.75819813552664					13.016778553062249				174.5271705456349					34.12002195996062			
615	Serratia marcescens	Serratia	Yersiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria																			51.07967811399042								
61645	Enterobacter asburiae	Enterobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria																	116.8626847884817										
61648	Kluyvera intermedia	Kluyvera	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria																			41.10689719381556					64.09709766593267			
622	Shigella dysenteriae	Shigella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria																											22.81132003791036
622695	Planococcus salinarum	Planococcus	Planococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria																22.60429939588989											
623	Shigella flexneri	Shigella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria																											42.01092733352567
624	Shigella sonnei	Shigella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria																											12.23521317459667
626932	Alistipes indistinctus	Alistipes	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		10.449806426722118																									
626933	Odoribacter laneus	Odoribacter	Odoribacteraceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	71.0456433889082	52.23339471550859	23.07303816502438	104.78297764784465	55.78388376700035	66.19568276341792				233.01451299030936	333.9520607632989		608.5921177553861	97.1433851851518	74.62325011748852		34.906809446022095	316.58821433625985	768.5643891702181	68.06443946027468	44.68968103713833	175.18348098092238	620.8442123727194	28.37171771263529	181.7895638320213	353.1517483562189	219.3059019664157
626937	Christensenella minuta	Christensenella	Christensenellaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	957.0839149340602	58.50533382098119	45.37941542118937	222.79990543862945	188.70303285638792	453.4388051143125	560.9358770338222	107.41348270269464	46.83360869701215	779.5982794425355	348.1334339200065		1155.2566041497937	369.0328751253348	189.7022909782802	685.2054542087739	1028.1407546789512	259.0249481924721	196.28777458343103	429.6601173854662	79.8726945282267	40.132510719282216	1721.6395301218697	1476.283627673917	231.7225097912149	475.8260707080274	87.8284473356907
632955	Acinetobacter rudis	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria		13.031971338135612									26.060326366922247																
633701	Prevotella saccharolytica	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria		53.52389355195341				11.591360967442974		18.47499647095461														14.556222174622471					
642589	Caproiciproducens galactitolivorans	Caproiciproducens	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria		39.13205805533433									19.212176298241133																19.106204236365592
643214	Staphylococcus stepanovicii	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria		197.7722809873224	11.609116406156732			638.6769651110499			28.57708682177436		5564.032152926386			434.9466355772944		315.33335752280897	870.0409223048957			28.920346436885648	26.33493749527932	88.93613135313302					
645466	Anaerostipes butyraticus	Anaerostipes	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	152.160032144007	23.465201766119304	73.07225579818525	17.872700972837475	1981.6710691647663	904.8898617717588	282.98247671544067	307.8243420918556	26.940681281492985	155.75442569610402	138.50569298952558		1464.703415008178	4105.31397078765		6203.696354444034	1326.6064281122738	484.9512601802409	2002.939367662107		3254.173986735358		124.10576543883072	377.7548626299946	483.4680098047564	14.828739191832671	697.2476254497188
649756	Anaerostipes hadrus	Anaerostipes	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	872.8336980418675	46.626707275907904	1483.194067085219	2074.330222903196	1535.0978570180646	1913.338153600784	2846.812264837548	731.037771125902	795.2222987395168	726.033192408504	775.0484192761818	82.74149784046293	8193.745584084816	3559.791891074699	46.10533740923484	1569.6480147875548	2014.0526817243583	6300.89667534493	2455.503855070469	31.936181898862085	3726.289500485424	72.54418198261793	678.474117030096	624.2341778657304	7894.615397954519	53.718615460297165	1145.0016875824122
650093	Paenisporosarcina indica	Paenisporosarcina	Planococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria											22.392284910937335									20.42887105647334		60.82842534179792					
65403	Acidaminobacter hydrogenoformans	Acidaminobacter	Clostridiales Family XII. Incertae Sedis	Clostridiales	Clostridia	Firmicutes	Bacteria			15.82004490444034																								
655353	Cohaesibacter marisflavi	Cohaesibacter	Cohaesibacteraceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria		31.07125102974183		44.02792210415316		286.292764447914								83.74105399744617				26.050613728236165					112.677631302457				
66219	Lachnoclostridium phytofermentans	Lachnoclostridium	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	1303.452909323962		338.4838026457273	196.82274177636117	524.405466058334	267.3158759695453	100.1665710424657	75.62040456389612	23.8276191019918	62.0387371081337	171.56795160527088	17.474687309118682		222.66349589627143	23.75040962792278	23.00256609262945	650.709181452044	1030.032393849198	178.93079453417886	79.39760766401538	53.81315432562805	101.51569691300789	62.48128264432342	403.9082783164749	1253.9362378514354	193.14937500856507	153.8936361670703
