tax_id	species	genus	family	order	class	phylum	superkingdom	F153_concat_SUP_FilteredReads	F155_concat_SUP_FilteredReads	F157_concat_SUP_FilteredReads	F159_concat_SUP_FilteredReads	F161_concat_SUP_FilteredReads	F151_concat_SUP_FilteredReads	F149_concat_SUP_FilteredReads	F147_concat_SUP_FilteredReads	F145_concat_SUP_FilteredReads	F143_concat_SUP_FilteredReads	F141_concat_SUP_FilteredReads	F137_concat_SUP_FilteredReads	F136_concat_SUP_FilteredReads	F138_concat_SUP_FilteredReads	F140_concat_SUP_FilteredReads	F142_concat_SUP_FilteredReads	F144_concat_SUP_FilteredReads	F146_concat_SUP_FilteredReads	F148_concat_SUP_FilteredReads	F150_concat_SUP_FilteredReads	F152_concat_SUP_FilteredReads	F154_concat_SUP_FilteredReads	F156_concat_SUP_FilteredReads	F158_concat_SUP_FilteredReads	F160_concat_SUP_FilteredReads	F162_concat_SUP_FilteredReads	F164_concat_SUP_FilteredReads	F166_concat_SUP_FilteredReads	F168_concat_SUP_FilteredReads	F170_concat_SUP_FilteredReads	F139_concat_SUP_FilteredReads	F135_concat_SUP_FilteredReads	F165_concat_SUP_FilteredReads	F167_concat_SUP_FilteredReads	F171_concat_SUP_FilteredReads	F169_concat_SUP_FilteredReads	F172_concat_SUP_FilteredReads	F173_concat_SUP_FilteredReads	F174_concat_SUP_FilteredReads	F118_concat_SUP_FilteredReads
526216	Oceanibaculum indicum	Oceanibaculum	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria														39.448025030795975					25.50147672744741																					
528191	Paenibacillus xylanexedens	Paenibacillus	Paenibacillaceae	Bacillales	Bacilli	Firmicutes	Bacteria																			139.79768343335763	18.02607492767166																				
528244	Azospirillum thiophilum	Azospirillum	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria			21.09801808823817					26.590866820046																	15.230174158736723								28.72210935073448							
53345	Enterococcus durans	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria							27.037330553197723																												14.502345291982945					
53346	Enterococcus mundtii	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	106.12185935420958													18.03214994472132										3595.743499623135		40.07838245116277				13.071826974006717		38.05561726024269	17.040338495049873		376.5151651495563		18.70639442569429			
536633	Blautia glucerasea	Blautia	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	18.136249671098597	18.25238711928043	78.59636799317762	47.05614526730361	15.740740016557952	99.78572527511632	38.57089530553467	59.1662345712646	64.72570919405784	31.502429657678483	238.0588363043279	160.45494907332713	55.554459935594025	253.58132408105345	54.3239815526028	120.77710692990384	16.088136951477278	37.741002413474696	52.355975201340726	53.126096061220686	141.1678329420608	52.44380356078215	16.584441197880654	42.91085585249417	296.3422957798888	150.4894599469431	124.85764925337948	19.328957957557133			45.27192936676126	51.6547776629424	62.932930781635285			93.11938657789952		88.59196362943197	16.08413300752055	145.11113157543463
538381	Stappia indica	Stappia	Rhodobacteraceae	Rhodobacterales	Alphaproteobacteria	Proteobacteria	Bacteria																																	25.05219160690513							
54291	Raoultella ornithinolytica	Raoultella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria																														76.86326632023456										
544480	Shinella fusca	Shinella	Rhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria			24.987717940238195					18.675184094205427																																
544645	Butyricimonas virosa	Butyricimonas	Odoribacteraceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria						19.313479027043662			10.819727090503967						19.809340131565605	16.399758941463265			53.84330916784333					41.60800019793481		24.132798342952917	32.91788546772843				25.33643072836365		51.43023060250464							
546	Citrobacter freundii	Citrobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria					545.462467185498			47.72952996572567					15.04763692439042		41.42579865289669				63.66479111503907					15.915973568224834						2355.9009874657872							38.1444169060482			
546367	Hafnia paralvei	Hafnia	Hafniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria		13.443309184340196					1398.259698897598	28.233091772482968					29.06378637991308	17.75164676606253	58.13800342932973		208.55945068063045	22.03781540970156																		42.88983780878571				
548	Klebsiella aerogenes	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria								16.775565016231297																						177.8281053057798										
549	Pantoea agglomerans	Pantoea	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria	24.027706422637717	12.020249502802429	645.1955290274482	18.02692651305811			16.021482647409698	238.31805118789504						1838.0672106250752		190.2194634584756				50.07243035464349		515.2518732062133				26.0509485932558														21.0297218341166
55211	Erwinia persicina	Erwinia	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria		88.14850558230788	143.2606610300588				39.05236395302829	506.80098864647175										15.025783233887426							31.134711549214767											34.95863619655625				
55212	Erwinia rhapontici	Erwinia	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria								11.22039906866572																																
553	Pantoea ananatis	Pantoea	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria			29.031940725418117					19.96253621427927																																
55507	Schwartzia succinivorans	Schwartzia	Selenomonadaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria				235.67377743018235							146.30783617990622		58.90825690902415	20.1822597580105	25.07691999679937	32.55513209984658			18.476128756333683		41.76234065654262	44.17955353220181			55.65857887576653								13.060461237221103		33.52229389346867	55.69931806715844	24.17091996251531		31.00569789695184	
556287	Candidatus Liberibacter solanacearum	Liberibacter	Rhizobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria																																28.3561993085322								
556288	Brachybacterium saurashtrense	Brachybacterium	Dermabacteraceae	Micrococcales	Actinobacteria	Actinobacteria	Bacteria																									94.40732964678038															
562	Escherichia coli	Escherichia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria		42.540165694801495	86.15675731486483				11859.454136361652	1013.607024247365		16.020717405126444		30.039092055485497					1525.221091148931	3410.29608779313			60.096299471353056			12.026476807256609							14.015396431937996					1267.046990001865				
569	Hafnia alvei	Hafnia	Hafniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria		90.68710782409892	27.049214505829653				18.657142326501877	279.1504050109643												46.06663592627202										7943.54635216999						132.7207518489654				
574930	Parabacteroides gordonii	Parabacteroides	Tannerellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria																		22.56017921663248																						
575	Raoultella planticola	Raoultella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria		28.734534732434422												25.06114521740713																										
57706	Citrobacter braakii	Citrobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria					44391.75842821441			10.80010906789184							41.47947966932802				2392.6080869643106											86601.96459266951							3983.026142157168			
578943	Dongia mobilis	Dongia	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria				80.12169403123305							13.929360216816304			53.294062324661006		38.10886320348579								21.00581677868538	23.292059823392908										24.03262801966047					
580166	Oceanibaculum pacificum	Oceanibaculum	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria														37.36287198968717																										
582	Morganella morganii	Morganella	Morganellaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria															10.023806933170848																		16.03766153949068				77.1847474417779			
585	Proteus vulgaris	Proteus	Morganellaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria																																				20.039781998410604				
587	Providencia rettgeri	Providencia	Morganellaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria								11.63915612901624						94.1130482727088	15.035710399756274																									
589436	Prevotella fusca	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria														43.33803489240349																										
589437	Prevotella scopos	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria														13.100076063532423																										
59617	Helicobacter rodentium	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria	365.82221753714	49.00624527811895	94.00531816534804		225.49878593981305	202.2163682056765		821.5135002735376	21.03206715312374	928.4018206870836	214.569800086096	2613.774581142178	701.6872942751818	1602.812017866642	533.3034023938343		82.45896407365375	245.6681330197873	2047.834534299387	2673.214183130208	8424.454172107884	24.406145828726853	209.3384035157536	194.4014017641382	305.13691385074554		465.8610204290634	632.3906271578305			3777.735960183769	339.24095437442884	157.45525565005792	759.3131670769387		1003.7660031096544	178.72896932978324	262.2484119526943	2887.884100649438	2241.0819128303906
600626	Pedobacter namyangjuensis	Pedobacter	Sphingobacteriaceae	Sphingobacteriales	Sphingobacteriia	Bacteroidetes	Bacteria			49.26574164596713					34.03515727704809										31.77548991586029																						
600628	Dongia soli	Dongia	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	34.998616426995895		45.6054172057197					45.824746517516495					23.17208630098544																		15.22284727059916									
60246	Helicobacter ganmani	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria			131.81547042937046					91.1683519609138		34.56497826166539			26.65354513223026	72.61106432453114	18.71253472807984				44.799121179959855	62.441135501979126	161.17807782434352						14.164060488089904	16.3324167371665						27.089013063937777		35.09588773531891			49.389754844734654	
61015	Staphylococcus succinus	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	218.0415872408302	3651.89977869203	13692.167048848596	61.9094546586504	19.019202670470623		4880.322878206327	12954.084809889007	58.06273991656228		28.878036107364117	28.440799965855792		657.2070354504372		2095.5508027519245		88.79478278163717		199.9647934871112		13.399360086890017	80.8988019410008	331.83062260515294	865.7554831750297		1279.0352650945097				252.0400617118925		264.9397992607514		270.0110925030141	2237.7875391079474	68.48351121518367	120.62632886244212	87.0413791541606	
61171	Holdemania filiformis	Holdemania	Erysipelotrichaceae	Erysipelotrichales	Erysipelotrichia	Firmicutes	Bacteria	24.09639658085856																														16.971885304696066									
614	Serratia liquefaciens	Serratia	Yersiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria		25.853199012353578					60.31189616834045	69.75719103173387																40.08825602418869									121.00542931723562			47.039340546316566	19.04558703108805			
615	Serratia marcescens	Serratia	Yersiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria														1587.9234498794392																										
61645	Enterobacter asburiae	Enterobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria							75.2538233882929																																	
61646	Lelliottia amnigena	Lelliottia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria		14.229083536968544						136.65193031544058																						17.577888829655688										
61648	Kluyvera intermedia	Kluyvera	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria		490.7633865077847	26.81257195939633				13.287955383361842	384.25190739689486					42.882774556560754		42.87541280727255	23.389983380866283																				89.20747779180404	67.16038094810129			
621	Shigella boydii	Shigella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria							11.004714128499735																																	
623	Shigella flexneri	Shigella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria							60.77100116742968											13.551885209006034																						
626929	Bacteroides clarus	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria																12.579267027636536																								
626932	Alistipes indistinctus	Alistipes	Rikenellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria			25.59938551095257					18.67197742637792										26.511762379097423																						
626933	Odoribacter laneus	Odoribacter	Odoribacteraceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria			281.7114433339668	875.3082499950282		144.25616767278905	44.87731743224171	421.7969088168216	31.99958592888036	88.55699667325203	41.16949067569804	444.7442374326213	301.3409194884737	15.633182188051292		36.51475505363797	50.709327193115655	314.3058763052446			425.1715669418994	22.348892119466583	248.3620482193545	294.572166814643	15.546667346817737	115.96242199709349	25.155044345476	20.14368242068637	209.034619615194	22.98131710485012	20.330862572515517	998.6412206793837	320.840706069412	49.04072822725438		81.76320436127887	16.542171863366537	77.77576344085637	114.2235174453623	304.2188150247942
626937	Christensenella minuta	Christensenella	Christensenellaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	280.2249064926341	85.035928405511	1192.3005906688163	43.915356966713134		643.9427928853869	21.889429030713742	1009.6208074567064	394.8101374045367	142.5705216843048	181.16691460200556	349.7772019306816	2114.50794205052	215.9751424638232	849.5566026712046	412.8689736444497	23.78168658260256	2911.5300258849907	36.70858303412046	80.22793299079292		39.53680416804511	273.99244385196243	1168.3246273292773	758.0575182603438	160.67740612359552	576.5818213657604	427.82391899980746			349.76588366379696	74.40952404328966	3883.969335051464	221.0364733153904	23.031268518841287	491.7379188292285	74.4166776180787	421.3835785581476	88.493376859816	327.38116874525497
632955	Acinetobacter rudis	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria							294.39474364615324																																	
633701	Prevotella saccharolytica	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria						12.999138387867664							20.325909440987665			11.269965864984869					19.60953632553761			31.02037298019409	11.21361193361407		37.36592412748202						47.16980823866359							
642589	Caproiciproducens galactitolivorans	Caproiciproducens	Ruminococcaceae	Clostridiales	Clostridia	Firmicutes	Bacteria					26.99500395847053					26.26039377760165	13.941951621402763	30.113259060252265	10.28752511894104	16.079704354222986		21.64045685465708	27.37047366692295		28.89136311609919	30.87233587039068		14.380484809129824		30.648583997414008		13.503076678090904		15.935231983972365										13.493449807608718		
643214	Staphylococcus stepanovicii	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	42.43580560381139	29.102104842504573	2181.3434904602395				18.5459117081082	6919.938315064157								10.02895300329958	11.591838342767412								391.6747051051832								4110.624350537095			738.5642809521804			22.428677275438734	
643674	Paenalcaligenes hominis	Paenalcaligenes	Alcaligenaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria																									104.3090180231058															
645466	Anaerostipes butyraticus	Anaerostipes	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	152.76594670307117		379.5581094116101	17.7501786078071	15.743596872754026	20.923240863678007	45.52325899921336	122.8049888721851	648.6707532008479	34.59259049401074	45.566007340614085	17.773264350784	1024.4985313437462	23.455952523801177	217.24693887311847	1693.532416717956	627.8335918478697	4001.185279803724	1355.0703205549437	1651.8528259906896	16.702791978881763	31.41418872325633	1445.885131899842	75.46184758105262	1047.6469671680145	3794.976404839299	1827.3708197959488	2107.719050740229	398.1451284543147		82.50832669669992		354.5867935105633			153.08062355403268	39.82127372772942	112.8225523322335	126.4776830687427	111.21335167936938
649756	Anaerostipes hadrus	Anaerostipes	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	715.0284219402796	169.39070707130222	2071.4734967799127	45.62172092449689	28.50362142267231	231.1729688255869	622.9375429164672	615.6278007449786	1448.717033534563	196.2215379405465	176.85872682524095	44.65345623228124	2628.878603968173	136.8014812252044	708.3945162977046	2231.2780418482366	274.0936802386201	1440.1322187897583	902.6681294756706	665.4391118702201	21.44295346070519	89.94904491113475	520.0225927230078	262.337175829572	1984.4337543318304	4700.947236752815	2534.323889199752	902.5584349144082	275.25513626713075		760.1626237357559		3355.3481473976067	25.50395007376612	74.5475698679346	1207.4992525555704	411.940302206672	447.7136205399113	1248.0512233095471	912.503387321639
650093	Paenisporosarcina indica	Paenisporosarcina	Planococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria																																			17.91729014402797					
65403	Acidaminobacter hydrogenoformans	Acidaminobacter	Clostridiales Family XII. Incertae Sedis	Clostridiales	Clostridia	Firmicutes	Bacteria																																	15.15811100663056							
655353	Cohaesibacter marisflavi	Cohaesibacter	Cohaesibacteraceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria	37.65182048333642		56.37921831564531			21.938191918827734		42.19545057586882	14.01921131416628														18.59450671083548				25.20450786499512						79.64994137963195			19.963194152366757				
657326	Flavobacterium beibuense	Flavobacterium	Flavobacteriaceae	Flavobacteriales	Flavobacteriia	Bacteroidetes	Bacteria																									31.134711549214767															
657419	Tistrella bauzanensis	Tistrella	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria																																	27.2722095204477							
66219	Lachnoclostridium phytofermentans	Lachnoclostridium	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	12.083410333141517		175.54136958033666					199.85563955195585	169.8670460489453	93.04962264079752	611.9301448818449	250.91322273168765	182.4639716547517	35.50115306706095	74.6486714654926	28.091865083392022	36.40422584556802	73.46848769081885	205.07572436910263	15.621975109402127		291.6287631215659	125.43227253221087	90.68697211922796	76.9341331387902	239.55826927725397	168.98975083724267	38.94380954359212	20.13127488245306		244.6972984250268	98.87356247579471	260.05510799767234			212.47032896636927	16.195011251107932	59.09448080773994	35.04425555508584	341.81212574208075
664962	Azospirillum sp. TSH58	Azospirillum	Rhodospirillaceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria	Bacteria	18.590822063508128		78.47530721172878					91.26527962358716									52.1399470174477	95.99550890753792					53.03732299986855		101.73013616773166		73.94966015527169	29.60022860842512												
671218	Alloprevotella rava	Alloprevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria																															37.09487387656186									16.405024674524785
674703	Rhodoplanes sp. Z2-YC6860	Rhodoplanes	Hyphomicrobiaceae	Rhizobiales	Alphaproteobacteria	Proteobacteria	Bacteria																																	10.02353846218168							
67824	Citrobacter farmeri	Citrobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria																	19.051949818718697																							
67827	Citrobacter werkmanii	Citrobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria		178.41501567725274	31.08267266963375					269.77512279194184							11.19819353053196									1922.4516360167304												90.18000432541795				
691816	Bacteroides rodentium	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	318.4804955401815	29.65664531731854		63.50853899278941		147.54123128210395	66.12678597441591	10.386854160109223	22.0970251274918		110.30487438740478	83.25364738496404	15.03636614386516	17.03036339345997		164.63397314817644	19.00645405288881	137.2830949292046	228.25338002325236		260.0971706974525	74.16295767245872			48.252721255885255	24.04702947072716	148.34174894719175			27.02416336714216	112.32931090062264	250.8059191258111	28.066968536664973	20.637704144944223		69.5266530576293			29.044542254100577	21.88265810809661
69823	Selenomonas sputigena	Selenomonas	Selenomonadaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria				17.64475241929823							16.196453343360716																													
69825	Lacrimispora indolis	Lacrimispora	Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria	41.67260134156724	11.79313134632833	65.92066685762337	81.31031034060061	10.226885704552815	764.9124028619091	43.35540972677613	58.45089527976063	25.31642698640633	49.550843758607925	61.84097540137307	91.1413625518124	80.28553701506978	75.07333833816512	418.0055158127297	66.46222093989908		42.61768608380376	21.20065104913241	48.3311320058353	114.4857450234002	44.34904044880062		262.95168925198595	74.02500589027673	77.93236569152333	260.4834009460015	29.602979294086595	15.702504710314322		35.970387587290666	11.11628049889134	142.35612459683972	14.400510018945754	15.603728860141691	126.0007118258728	23.77837900024092	49.01808226714834	61.86965339613267	112.3917331244947
70348	Acinetobacter dispersus	Acinetobacter	Moraxellaceae	Pseudomonadales	Gammaproteobacteria	Proteobacteria	Bacteria								56.00337969116419																																
706562	Lactobacillus rogosae	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria														12.014659739197675				18.67470187924336		14.077888860208368		20.28471144295316							11.659501784059428				62.20677071874306							
71237	Staphylococcus vitulinus	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria		34.70924456834836																							55.88418739025283								94.38535851436264							
712538	Selenomonas sp. oral taxon 478	Selenomonas	Selenomonadaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria				47.88304563838696							39.0721592230767		22.88589250021991												15.190053592970768								13.19753411831194			17.12208141496324				
712991	Lachnospiraceae bacterium oral taxon 500		Lachnospiraceae	Clostridiales	Clostridia	Firmicutes	Bacteria																																	22.55772031028903							
713030	Selenomonas sp. oral taxon 136	Selenomonas	Selenomonadaceae	Selenomonadales	Negativicutes	Firmicutes	Bacteria				38.77491895575714							39.3562008972087		19.102887173214643								26.404475173609026				13.212879601945737															
73010	Aeromonas encheleia	Aeromonas	Aeromonadaceae	Aeromonadales	Gammaproteobacteria	Proteobacteria	Bacteria		261.5145762605307						45.21609436196375																																
732238	Povalibacter uvarum	Povalibacter	Steroidobacteraceae	Nevskiales	Gammaproteobacteria	Proteobacteria	Bacteria								20.096041938650558																																
742013	Delftia sp. Cs1-4	Delftia	Comamonadaceae	Burkholderiales	Betaproteobacteria	Proteobacteria	Bacteria																																					13.03119112653393			
747645	Parvibacter caecicola	Parvibacter	Coriobacteriaceae	Coriobacteriales	Coriobacteriia	Actinobacteria	Bacteria									31.518955746146112							29.989121957158236				15.24893669840402			19.0106721290952								24.73220018561688		19.08151859836283					12.221454794954916		
747656	Streptococcus danieliae	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria		18.47334461664953					22.03280338448474														34.49826610931777								113.59810681446012					28.375257780732294	36.827455213454506					
755731	Clostridium sp. BNL1100	Clostridium	Clostridiaceae	Clostridiales	Clostridia	Firmicutes	Bacteria	3528.464729143924	25.28472887188216	2115.9908135724663	31.349093170657124	39.27313794032677	136.98430114332746	53.77380905105685	326.0204463270764	605.5936193655997	120.4588937967615	975.1628077853426	272.15702634572256	1460.9837839139616	244.17602617181836	126.8268904617706	739.693591998628	361.921937643064	610.022163257452	1078.8041022514672	1193.2804975449371	81.25353564932969	243.43829355986605	520.9513300749027	935.240958714146	525.5658154316263	501.56214430917737	1508.1228996609063	273.455158539028	46.77443099293738	55.56497329457694	1168.7543890817944	684.4654177756502	562.5351411001748	39.90479593384033	40.06547100328838	467.9693445859576	401.3303082030496	117.32462721012756	381.4701464828635	206.9609323219069
758	Rodentibacter pneumotropicus	Rodentibacter	Pasteurellaceae	Pasteurellales	Gammaproteobacteria	Proteobacteria	Bacteria	13.015007645595428								32.043972121991004	28.03625545897128	40.05862760425518			238.4263478812515		36.10313356119707									17.07387407537584			11.01617769303656			25.027493628460704		51.12004615712655							
758823	Vampirovibrio chlorellavorus	Vampirovibrio		Vampirovibrionales		Candidatus Melainabacteria	Bacteria	1326.4551822387662		3027.355579213559	39.84948089684052		1554.6117702141885	47.06310527676597	1117.7254160029963	1822.610908102801	1065.5047364761035	700.3736883073772	905.5789970248998	283.6224472339809		202.3311904851197	536.5326792195923	141.38073405465246	234.44556341545487	2154.2086695181147	99.14336429897892	4457.416494519737	761.7951608826921	2113.7450418168337	1532.7949680231586	635.1715821092231	269.5271069546279	627.116442413285	662.4918912549739	15.007081851497832		1805.873629409733	36.052690036019385	659.5179551857821	56.05568233335492		491.5927430200687	101.24210487906112	307.14706467248044	1430.0233372217065	246.34958867881
759620	Weissella ceti	Weissella	Leuconostocaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria			400.72920089941226					1644.861063805211																												1820.6141945555623				
762833	Lactobacillus faecis	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria																													12.780600969499131		14.680600610406644									
76853	Solibacillus silvestris	Solibacillus	Planococcaceae	Bacillales	Bacilli	Firmicutes	Bacteria	178.22341174443133		243.44294646755927				22075.146511233303	252.6684391209255							40.09522773268339	269.77063688783363						611.5575762719535		185.4081943505969							13.014296686799568					80.15912799364241	32.07677815762199			
769	Anaplasma centrale	Anaplasma	Anaplasmataceae	Rickettsiales	Alphaproteobacteria	Proteobacteria	Bacteria																																	16.026575643452034							
76936	Helicobacter typhlonius	Helicobacter	Helicobacteraceae	Campylobacterales	Epsilonproteobacteria	Proteobacteria	Bacteria			87.65973831908666				59.04999093413605	32.44252117690239	24.17523836125514			25.436107672694817	151.0485364371058			19.20432501802752									252.6260367476664									20.00338851591202		21.073704007051383				
770	Anaplasma marginale	Anaplasma	Anaplasmataceae	Rickettsiales	Alphaproteobacteria	Proteobacteria	Bacteria			62.66538930915654					61.05953465452228		43.05567802627731		39.53644497747953				28.50048759154631				123.56119749067985		30.350759218771728	15.033180815695053					33.048533079109674					150.4762550918672							21.93045090128069
77551	Wolbachia endosymbiont of Onchocerca volvulus	Wolbachia	Anaplasmataceae	Rickettsiales	Alphaproteobacteria	Proteobacteria	Bacteria																				69.83543329912791					14.379311975560128															
779	Ehrlichia ruminantium	Ehrlichia	Anaplasmataceae	Rickettsiales	Alphaproteobacteria	Proteobacteria	Bacteria			31.961672459058885																																					
784	Orientia tsutsugamushi	Orientia	Rickettsiaceae	Rickettsiales	Alphaproteobacteria	Proteobacteria	Bacteria			14.023200046221088					29.241717728890567												22.10031850972845													35.840504986461866							
817	Bacteroides fragilis	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria																					32.524897635906605																			
81947	Vagococcus lutrae	Vagococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria																						12.655125526560242																		
820	Bacteroides uniformis	Bacteroides	Bacteroidaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria			20.31662640888136	520.7810450749824			1347.891356762681	284.4425181173414	1463.451436315727		939.3954697288224	1692.7846146225024	72.46444117306805		945.9314085443712	5246.055081051321	97.7266196078471		38.39688006189295		2629.418728805729	424.4152863808293			1239.775863653812						64.55155220629867	69.31430248207771				44.35204349618297	30.81673186857833			28.106580937036192
823	Parabacteroides distasonis	Parabacteroides	Tannerellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria	56.56990040114366	18.465050674058038	3391.149430480974	183.9083528182045		26.230636659253094	91.64804061923634	3795.072039895045	49.237672125032496	47.65996189373549		84.38031735181794	50.99436082226092		85.20423965968149	59.30315237372312		1664.7206517792663	16.166379867323084			223.5530742193834	41.22024355885549	58.81935032292988	37.90046621491383		44.18613908543118				32.32519441935272	113.84098005028332	145.84330850294347	13.411823961276047		438.57737242205496	16.868866832840236			
82347	Facklamia languida	Facklamia	Aerococcaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria																									22.22726662312708															
82801	Desemzia incerta	Desemzia	Carnobacteriaceae	Lactobacillales	Bacilli	Firmicutes	Bacteria	138.1593119301682															40.11459284577452																	60.14123077309006							
82977	Buttiauxella agrestis	Buttiauxella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria		101.18814033441924																																						
82983	Obesumbacterium proteus	Obesumbacterium	Hafniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria																														160.56256154118705										
82988	Buttiauxella brennerae	Buttiauxella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria		94.4094076598506																																						
83231	Prevotella brevis	Prevotella	Prevotellaceae	Bacteroidales	Bacteroidia	Bacteroidetes	Bacteria				29.930529796717156		11.821060951296204						11.9727090501546	29.310965489511865			23.66062943255705											37.325205896714536						15.88053883496602					13.984838760178324		
83655	Leclercia adecarboxylata	Leclercia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria	Bacteria								35.12071803801149																																16.022645206952113
